name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-10440,NO,1,171,166,164,182,151,139
GENE-10441,YES,1,0,0,0,0,0,0
GENE-10442,NO,1,0,0,0,0,0,0
GENE-10443,NO,1,0,0,0,0,0,0
GENE-10444,NO,1,0,0,0,0,0,0
GENE-10445,NO,1,0,0,0,0,0,0
GENE-10446,NO,1,170,169,139,145,145,146
GENE-10447,NO,1,0,0,0,0,0,0
GENE-10448,NO,1,0,0,0,0,0,0
GENE-10449,YES,1,0,0,0,0,0,0
GENE-10450,NO,1,2,0,1,1,2,5
GENE-10451,NO,1,5,5,9,7,12,5
GENE-10452,NO,1,0,1,0,0,1,2
GENE-10453,NO,1,0,0,0,0,0,0
GENE-10454,NO,1,0,0,0,0,0,0
GENE-10455,NO,1,0,0,0,0,0,0
GENE-10456,NO,1,0,0,0,0,0,0
GENE-10457,NO,1,0,0,0,0,0,0
GENE-10458,NO,1,0,0,0,0,0,0
GENE-10459,NO,1,233,208,236,210,144,226
GENE-10460,NO,1,0,0,0,0,0,0
GENE-10461,NO,1,0,0,0,0,0,0
GENE-10462,NO,1,0,0,0,0,0,0
GENE-10463,NO,1,0,0,0,0,0,0
GENE-10464,NO,1,330,231,282,264,208,204
GENE-10465,NO,1,0,0,0,0,0,0
GENE-10466,YES,1,12,6,9,2,0,3
GENE-10467,NO,1,15,15,19,8,20,12
GENE-10468,NO,1,0,0,0,0,0,0
GENE-10469,NO,1,162,185,153,195,190,190
GENE-10470,NO,1,1,0,0,0,0,0
GENE-10471,NO,1,0,0,0,0,0,0
GENE-10472,NO,1,0,0,0,0,0,0
GENE-10473,NO,1,0,0,0,0,0,0
GENE-10474,NO,1,0,0,0,0,0,0
GENE-10475,NO,1,140,163,90,145,128,146
GENE-10476,NO,1,0,0,0,0,0,0
GENE-10477,NO,1,0,0,0,0,0,0
GENE-10478,YES,1,0,0,0,0,0,0
GENE-10479,NO,1,886,560,729,638,784,648
GENE-10480,NO,1,0,0,0,0,0,0
GENE-10481,NO,1,0,0,0,0,0,0
GENE-10482,NO,1,0,0,0,0,0,0
GENE-10483,NO,1,1177,1242,966,1199,1669,1388
GENE-10484,NO,1,0,0,0,0,0,0
GENE-10485,NO,1,0,0,0,0,0,0
GENE-10486,NO,1,9,5,5,4,7,5
GENE-10487,NO,1,0,0,0,0,0,0
GENE-10488,NO,1,0,0,0,0,0,0
GENE-10489,NO,1,0,0,0,0,0,0
GENE-10490,NO,1,0,0,0,0,0,0
GENE-10491,NO,1,260,354,279,294,301,244
GENE-10492,NO,1,0,0,0,0,0,0
GENE-10493,NO,1,0,0,0,0,0,0
GENE-10494,NO,1,9,7,12,11,10,24
GENE-10495,NO,1,0,0,0,0,0,0
GENE-10496,NO,1,0,0,0,0,0,0
GENE-10497,NO,1,0,0,0,0,0,0
GENE-10498,NO,1,0,0,0,0,0,0
GENE-10499,NO,1,271,254,322,281,346,373
GENE-10500,NO,1,0,0,0,0,0,0
GENE-10501,NO,1,0,0,0,0,0,0
GENE-10502,NO,1,0,0,0,0,0,0
GENE-10503,NO,1,0,3,1,1,2,0
GENE-10504,NO,1,5,3,2,2,0,0
GENE-10505,NO,1,2414,2594,2252,2373,2850,2193
GENE-10506,NO,1,1498,1156,1388,1710,1510,1310
GENE-10507,NO,1,0,0,0,0,0,0
GENE-10508,NO,1,0,0,0,0,0,0
GENE-10509,NO,1,0,0,0,0,0,0
GENE-10510,NO,1,0,0,0,0,0,0
GENE-10511,NO,1,1059,1253,1123,1065,1095,903
GENE-10512,NO,1,0,0,0,0,0,0
GENE-10513,NO,1,4851,1109,3734,2627,1721,1536
GENE-10514,NO,1,0,0,0,0,0,0
GENE-10515,NO,1,0,0,0,0,0,0
GENE-10516,NO,1,0,0,0,0,0,0
GENE-10517,NO,1,77,67,60,96,66,92
GENE-10518,NO,1,2,0,1,0,0,2
GENE-10519,NO,1,85,77,82,71,87,84
GENE-10520,NO,1,0,0,0,0,0,0
GENE-10521,NO,1,0,0,0,0,0,0
GENE-10522,NO,1,0,0,0,0,0,0
GENE-10523,NO,1,0,0,0,0,0,0
GENE-10524,NO,1,21,16,13,17,19,15
GENE-10525,NO,1,0,0,0,0,0,0
GENE-10526,NO,1,1233,1054,1109,1031,1441,1424
GENE-10527,NO,1,0,0,1,0,0,0
GENE-10528,NO,1,0,0,0,0,0,0
GENE-10529,NO,1,0,0,0,0,0,0
GENE-10530,NO,1,0,0,0,0,0,0
GENE-10531,NO,1,1,2,0,2,2,3
GENE-10532,NO,1,0,0,0,0,0,0
GENE-10533,NO,1,154,213,71,186,173,125
GENE-10534,NO,1,0,0,0,0,0,0
GENE-10535,NO,1,0,0,0,0,0,0
GENE-10536,NO,1,0,0,0,0,0,0
GENE-10537,NO,1,0,0,0,0,0,0
GENE-10538,NO,1,327,281,318,329,315,280
GENE-10539,NO,1,6,3,3,6,8,7
GENE-10540,NO,1,0,0,0,0,0,0
GENE-10541,NO,1,0,0,0,0,0,0
GENE-10542,NO,1,0,0,0,0,0,0
GENE-10543,NO,1,0,0,0,0,0,0
GENE-10544,YES,1,0,0,0,0,0,0
GENE-10545,NO,1,38,25,36,21,26,41
GENE-10546,NO,1,0,0,0,0,0,0
GENE-10547,NO,1,103,130,121,107,118,105
GENE-10548,NO,1,136,140,145,93,129,148
GENE-10549,NO,1,0,0,0,0,0,0
GENE-10550,NO,1,183,224,156,209,183,194
GENE-10551,NO,1,0,0,0,0,0,0
GENE-10552,NO,1,24,24,17,27,13,21
GENE-10553,NO,1,1,2,0,2,0,1
GENE-10554,YES,1,0,0,0,0,0,0
GENE-10555,NO,1,0,0,0,0,0,0
GENE-10556,NO,1,7,9,6,3,9,8
GENE-10557,NO,1,0,0,0,0,0,0
GENE-10558,NO,1,0,0,0,0,0,0
GENE-10559,NO,1,0,0,0,0,0,0
GENE-10560,NO,1,1,0,1,3,0,2
GENE-10561,NO,1,107,66,114,152,120,124
GENE-10562,NO,1,0,0,0,0,0,0
GENE-10563,NO,1,115,144,119,153,173,155
GENE-10564,NO,1,0,0,0,0,0,0
GENE-10565,NO,1,138,118,129,107,225,70
GENE-10566,NO,1,76,75,56,81,61,59
GENE-10567,NO,1,7,0,3,4,3,2
GENE-10568,NO,1,10,8,11,21,3,9
GENE-10569,NO,1,0,0,0,0,0,0
GENE-10570,NO,1,4,5,5,8,6,6
GENE-10571,NO,1,0,0,0,0,0,0
GENE-10572,NO,1,0,12,16,11,0,15
GENE-10573,NO,1,4,1,2,1,1,0
GENE-10574,NO,1,4,6,6,10,10,9
GENE-10575,NO,1,43,7,43,14,25,19
GENE-10576,NO,1,51,71,58,63,76,52
GENE-10577,NO,1,264,47,303,421,198,306
GENE-10578,NO,1,0,0,0,0,0,0
GENE-10579,NO,1,0,0,0,0,0,0
GENE-10580,NO,1,0,0,0,0,0,0
GENE-10581,NO,1,0,0,0,0,0,0
GENE-10582,NO,1,2,2,4,0,2,10
GENE-10583,YES,1,0,0,0,0,0,0
GENE-10584,NO,1,45,42,32,38,30,23
GENE-10585,NO,1,690,295,1041,913,377,1063
GENE-10586,NO,1,477,847,456,709,599,523
GENE-10587,NO,1,0,0,0,0,0,0
GENE-10588,NO,1,19,7,23,12,19,11
GENE-10589,NO,1,0,0,0,0,0,0
GENE-10590,NO,1,0,0,0,0,0,0
GENE-10591,NO,1,0,0,0,0,0,0
GENE-10592,NO,1,0,0,0,0,0,0
GENE-10593,NO,1,1323,981,972,980,1104,879
GENE-10594,NO,1,18,22,20,35,92,48
GENE-10595,NO,1,1,2,5,1,0,2
GENE-10596,NO,1,0,0,0,0,0,0
GENE-10597,NO,1,13,22,11,12,27,16
GENE-10598,NO,1,0,0,0,0,0,0
GENE-10599,NO,1,0,0,0,0,0,0
GENE-10600,NO,1,0,0,0,0,0,0
GENE-10601,NO,1,243,241,290,208,328,214
GENE-10602,NO,1,0,0,0,0,0,0
GENE-10603,NO,1,0,0,0,0,0,0
GENE-10604,NO,1,0,0,0,0,0,0
GENE-10605,NO,1,0,0,0,0,0,0
GENE-10606,NO,1,0,0,0,0,0,0
GENE-10607,NO,1,0,0,0,0,0,0
GENE-10608,NO,1,0,0,0,0,0,0
GENE-10609,NO,1,1,1,3,2,2,2
GENE-10610,NO,1,0,0,0,0,0,0
GENE-10611,NO,1,4,1,2,1,1,0
GENE-10612,NO,1,0,0,0,0,0,0
GENE-10613,NO,1,0,0,0,0,0,0
GENE-10614,NO,1,0,0,0,0,0,0
GENE-10615,NO,1,1827,2318,1734,2414,2020,2090
GENE-10616,NO,1,563,484,598,618,614,587
GENE-10617,NO,1,0,0,0,0,0,0
GENE-10618,NO,1,0,0,0,0,0,0
GENE-10619,NO,1,0,0,0,0,0,0
GENE-10620,NO,1,0,0,0,0,0,0
GENE-10621,NO,1,0,0,0,0,0,0
GENE-10622,NO,1,0,0,0,0,0,0
GENE-10623,NO,1,150,153,147,148,158,123
GENE-10624,NO,1,0,0,0,1,0,0
GENE-10625,NO,1,0,0,0,0,0,0
GENE-10626,NO,1,0,0,0,0,0,0
GENE-10627,NO,1,0,0,0,0,0,0
GENE-10628,NO,1,1,0,2,0,0,0
GENE-10629,NO,1,0,0,0,0,0,0
GENE-10630,NO,1,0,0,0,0,0,0
GENE-10631,NO,1,0,0,0,0,0,0
GENE-10632,NO,1,0,0,0,0,0,1
GENE-10633,NO,1,0,0,0,0,0,0
GENE-10634,NO,1,0,0,0,0,0,0
GENE-10635,NO,1,0,0,0,0,0,0
GENE-10636,NO,1,0,0,0,0,0,0
GENE-10637,YES,1,0,0,0,0,0,0
GENE-10638,NO,1,0,0,0,0,0,0
GENE-10639,NO,1,0,0,0,0,0,0
GENE-10640,NO,1,0,0,0,0,0,0
GENE-10641,NO,1,0,0,0,0,0,0
GENE-10642,NO,1,6335,7918,7103,8192,6848,7673
GENE-10643,NO,1,0,0,0,0,0,0
GENE-10644,NO,1,0,0,0,0,0,0
GENE-10645,NO,1,0,0,0,0,0,0
GENE-10646,NO,1,0,0,0,0,0,0
GENE-10647,NO,1,0,0,0,0,0,0
GENE-10648,NO,1,26,33,31,28,20,25
GENE-10649,NO,1,0,0,0,0,0,0
GENE-10650,NO,1,63,66,65,69,54,61
GENE-10651,NO,1,0,0,0,0,0,0
GENE-10652,NO,1,0,0,0,0,0,0
GENE-10653,NO,1,0,0,0,0,0,0
GENE-10654,NO,1,0,0,0,0,0,0
GENE-10655,NO,1,0,0,0,0,0,0
GENE-10656,NO,1,0,0,0,0,0,0
GENE-10657,NO,1,867,889,686,639,823,520
GENE-10658,NO,1,0,0,0,0,0,0
GENE-10659,NO,1,0,0,0,0,0,0
GENE-10660,NO,1,0,0,0,0,0,0
GENE-10661,NO,1,465,598,922,720,543,399
GENE-10662,NO,1,0,0,0,0,0,0
GENE-10663,NO,1,0,0,0,1,0,0
GENE-10664,NO,1,0,0,0,0,0,0
GENE-10665,NO,1,0,0,0,0,0,0
GENE-10666,NO,1,0,0,0,0,0,0
GENE-10667,NO,1,3,10,6,8,13,15
GENE-10668,NO,1,373,425,498,461,366,447
GENE-10669,NO,1,0,0,0,0,0,0
GENE-10670,NO,1,167,158,148,160,154,217
GENE-10671,NO,1,0,0,0,0,0,0
GENE-10672,NO,1,24,19,12,16,13,21
GENE-10673,NO,1,0,0,0,0,0,0
GENE-10674,NO,1,0,0,0,0,0,0
GENE-10676,NO,1,1845,1628,1912,1585,1331,1287
GENE-10677,NO,1,0,0,0,0,0,0
GENE-10678,NO,1,0,0,0,0,0,0
GENE-10679,NO,1,285,19,73,387,118,13
GENE-10680,NO,1,0,0,0,0,0,0
GENE-10681,NO,1,0,0,0,0,0,0
GENE-10682,NO,1,0,0,0,0,0,0
GENE-10683,NO,1,65,90,66,57,100,69
GENE-10684,NO,1,8053,6749,6973,5928,7091,6417
GENE-10685,NO,1,0,0,0,0,0,0
GENE-10686,NO,1,115,162,198,191,143,127
GENE-10687,NO,1,91,75,77,63,98,81
GENE-10688,NO,1,0,0,0,0,0,0
GENE-10689,NO,1,0,0,0,0,0,0
GENE-10690,NO,1,0,0,0,0,0,0
GENE-10691,NO,1,0,0,0,0,0,0
GENE-10692,NO,1,351,228,398,533,782,260
GENE-10693,NO,1,0,0,0,0,0,0
GENE-10694,NO,1,0,0,0,0,0,0
GENE-10695,NO,1,0,0,0,0,0,0
GENE-10696,NO,1,0,0,0,0,0,0
GENE-10697,NO,1,0,0,0,0,0,0
GENE-10698,NO,1,0,0,0,0,0,0
GENE-10699,NO,1,0,0,0,0,0,0
GENE-10700,YES,1,0,0,0,0,0,0
GENE-10701,NO,1,1,0,0,5,0,4
GENE-10702,NO,1,184,148,173,186,137,122
GENE-10703,NO,1,0,0,0,0,0,0
GENE-10704,NO,1,0,0,0,0,0,0
GENE-10705,NO,1,258,311,261,257,256,224
GENE-10706,NO,1,0,0,0,0,0,0
GENE-10707,NO,1,0,0,0,0,0,0
GENE-10708,NO,1,2,0,2,0,3,1
GENE-10709,NO,1,170,195,199,151,168,185
GENE-10710,YES,1,0,0,0,0,0,0
GENE-10711,NO,1,0,0,0,0,0,0
GENE-10712,NO,1,0,0,0,0,0,0
GENE-10713,NO,1,0,0,0,0,0,0
GENE-10714,NO,1,0,0,0,0,0,0
GENE-10715,NO,1,0,0,0,0,0,0
GENE-10716,NO,1,37,37,43,42,43,47
GENE-10717,NO,1,3,1,0,1,0,0
GENE-10718,NO,1,172,212,170,123,121,131
GENE-10719,NO,1,0,0,0,0,0,0
GENE-10720,YES,1,0,1,0,0,0,0
GENE-10721,NO,1,0,0,0,0,0,0
GENE-10722,NO,1,0,0,0,0,0,0
GENE-10723,NO,1,0,0,0,0,0,0
GENE-10724,NO,1,0,0,0,0,0,0
GENE-10725,NO,1,12,26,11,25,13,31
GENE-10726,YES,1,0,0,0,0,0,0
GENE-10727,YES,1,0,0,0,0,0,0
GENE-10728,NO,1,0,1,0,0,0,0
GENE-10729,NO,1,0,0,0,0,0,0
GENE-10730,NO,1,0,0,0,0,0,0
GENE-10731,NO,1,1318,2263,529,1100,879,171
GENE-10732,NO,1,0,0,0,0,0,0
GENE-10733,NO,1,0,0,0,0,0,0
GENE-10734,NO,1,0,0,0,0,0,0
GENE-10735,NO,1,0,0,0,0,0,0
GENE-10736,NO,1,0,0,0,0,0,0
GENE-10737,NO,1,0,0,0,0,0,0
GENE-10738,NO,1,0,0,0,0,0,0
GENE-10739,NO,1,38,58,44,35,42,54
GENE-10740,NO,1,1,3,0,1,1,3
GENE-10741,NO,1,159,240,250,301,285,236
GENE-10742,NO,1,0,0,0,0,0,0
GENE-10743,NO,1,59,77,257,337,412,281
GENE-10744,NO,1,33,44,38,48,28,31
GENE-10745,NO,1,3,3,2,2,0,1
GENE-10746,NO,1,2,2,7,3,7,2
GENE-10747,NO,1,0,0,0,0,0,0
GENE-10748,NO,1,0,0,0,0,0,0
GENE-10749,NO,1,0,0,0,0,0,0
GENE-10750,NO,1,135,170,104,164,91,131
GENE-10751,NO,1,1457,1846,2060,1655,1828,1705
GENE-10752,NO,1,0,0,0,0,0,0
GENE-10753,NO,1,0,0,0,0,0,0
GENE-10754,NO,1,1362,857,718,1187,1235,1477
GENE-10755,NO,1,0,0,0,0,0,0
GENE-10756,NO,1,115,213,137,134,141,121
GENE-10757,NO,1,32,20,25,23,18,23
GENE-10758,NO,1,0,0,0,0,0,0
GENE-10759,NO,1,0,0,0,0,0,0
GENE-10760,NO,1,0,0,0,0,0,0
GENE-10761,NO,1,437,352,318,619,484,370
GENE-10762,NO,1,38,43,63,37,38,37
GENE-10763,NO,1,0,0,0,0,0,0
GENE-10764,NO,1,37,89,105,177,57,164
GENE-10765,NO,1,69,89,104,109,83,61
GENE-10766,NO,1,0,0,0,0,0,0
GENE-10767,NO,1,0,0,0,0,0,0
GENE-10768,NO,1,0,0,0,0,0,0
GENE-10769,NO,1,0,0,0,0,0,0
GENE-10770,NO,1,0,0,0,0,0,0
GENE-10771,NO,1,0,0,0,0,0,0
GENE-10772,NO,1,4,5,1,3,4,4
GENE-10773,NO,1,0,0,0,0,0,0
GENE-10774,NO,1,0,0,0,0,0,0
GENE-10775,NO,1,0,0,0,0,0,0
GENE-10776,NO,1,0,0,0,0,0,0
GENE-10777,NO,1,0,0,0,0,0,0
GENE-10778,NO,1,0,0,0,0,0,0
GENE-10779,NO,1,0,0,0,0,0,0
GENE-10780,NO,1,0,0,0,0,0,0
GENE-10781,NO,1,0,0,0,0,0,0
GENE-10782,NO,1,0,0,0,0,0,0
GENE-10783,YES,1,0,0,0,0,0,0
GENE-10784,NO,1,5,0,3,4,7,7
GENE-10785,NO,1,0,0,0,0,0,0
GENE-10786,NO,1,418,281,426,437,247,544
GENE-10787,NO,1,48,40,25,42,42,30
GENE-10788,NO,1,0,0,0,0,0,0
GENE-10789,NO,1,0,2,3,1,0,0
GENE-10790,NO,1,0,0,0,0,0,0
GENE-10791,NO,1,1076,1042,1004,1205,1067,1077
GENE-10792,NO,1,0,0,0,0,0,0
GENE-10793,NO,1,0,0,0,0,0,0
GENE-10794,NO,1,59,60,47,49,40,47
GENE-10795,NO,1,520,558,634,566,622,654
GENE-10796,NO,1,42,44,36,40,57,49
GENE-10798,NO,1,0,0,0,0,0,0
GENE-10799,NO,1,0,0,0,0,0,0
GENE-10800,YES,1,0,0,0,0,0,0
GENE-10801,NO,1,96,106,94,106,84,79
GENE-10802,NO,1,0,0,0,0,0,0
GENE-10803,NO,1,0,0,0,0,0,0
GENE-10804,NO,1,943,1013,957,1108,1015,997
GENE-10805,NO,1,0,0,0,0,0,0
GENE-10806,NO,1,15,17,16,13,9,6
GENE-10807,NO,1,0,0,0,0,0,0
GENE-10808,NO,1,0,0,0,0,0,0
GENE-10809,NO,1,689,915,666,910,789,471
GENE-10810,NO,1,0,0,0,0,0,0
GENE-10811,NO,1,94,62,65,48,72,65
GENE-10812,NO,1,0,0,0,0,0,0
GENE-10813,NO,1,0,0,0,0,0,1
GENE-10814,YES,1,0,0,0,0,0,0
GENE-10815,NO,1,0,0,0,0,0,0
GENE-10816,NO,1,0,0,0,0,0,0
GENE-10817,NO,1,0,1,0,1,0,0
GENE-10818,NO,1,193,143,154,237,218,175
GENE-10819,NO,1,0,0,0,0,0,0
GENE-10820,NO,1,0,0,0,0,0,0
GENE-10821,NO,1,0,0,1,0,1,2
GENE-10822,NO,1,277,426,569,520,552,668
GENE-10823,NO,1,0,0,0,0,0,0
GENE-10824,NO,1,73,98,89,97,113,93
GENE-10825,NO,1,0,0,0,0,0,0
GENE-10826,NO,1,55,47,35,28,48,33
GENE-10828,NO,1,0,0,0,0,0,0
GENE-10829,NO,1,0,0,0,0,0,0
GENE-10830,NO,1,0,0,0,0,0,0
GENE-10831,NO,1,0,0,0,0,0,0
GENE-10832,NO,1,0,0,0,0,0,0
GENE-10833,NO,1,0,0,0,0,0,0
GENE-10834,NO,1,17,20,15,35,23,13
GENE-10835,NO,1,0,0,0,0,0,0
GENE-10836,NO,1,0,0,0,0,0,0
GENE-10837,NO,1,0,0,0,0,0,0
GENE-10838,YES,1,1,1,1,0,0,1
GENE-10839,NO,1,0,0,0,0,0,0
GENE-10840,NO,1,3666,5495,1575,3725,2922,2270
GENE-10841,NO,1,0,0,0,0,0,0
GENE-10842,NO,1,0,0,0,0,0,1
GENE-10843,NO,1,0,0,0,0,0,0
GENE-10844,NO,1,0,0,0,0,0,0
GENE-10845,NO,1,0,0,0,0,0,0
GENE-10846,NO,1,132,86,68,66,62,51
GENE-10847,NO,1,0,0,0,0,0,0
GENE-10848,NO,1,0,0,0,0,0,0
GENE-10849,NO,1,0,0,0,0,0,0
GENE-10850,NO,1,0,0,0,0,0,0
GENE-10851,NO,1,0,0,0,0,0,0
GENE-10852,NO,1,0,0,0,0,0,0
GENE-10853,NO,1,0,0,0,0,0,0
GENE-10854,NO,1,0,0,0,0,0,0
GENE-10855,NO,1,0,0,0,0,0,0
GENE-10856,NO,1,1,0,2,0,3,1
GENE-10857,NO,1,0,0,0,0,0,0
GENE-10858,NO,1,0,0,0,0,0,0
GENE-10859,NO,1,0,0,0,0,0,0
GENE-10860,NO,1,0,0,0,0,0,0
GENE-10861,NO,1,0,0,0,0,0,0
GENE-10862,NO,1,0,0,0,0,0,0
GENE-10863,NO,1,0,0,0,0,0,0
GENE-10864,NO,1,0,0,0,0,0,0
GENE-10865,NO,1,11,16,27,26,21,16
GENE-10866,YES,1,0,0,0,0,0,0
GENE-10867,NO,1,0,0,0,0,0,0
GENE-10868,NO,1,0,0,0,0,0,0
GENE-10869,NO,1,0,0,0,0,0,0
GENE-10870,NO,1,7,5,4,8,10,9
GENE-10871,NO,1,0,0,0,0,0,0
GENE-10872,NO,1,0,0,0,0,0,0
GENE-10873,NO,1,0,0,0,0,0,0
GENE-10874,NO,1,3,1,1,3,1,0
GENE-10875,NO,1,0,0,0,0,0,0
GENE-10876,NO,1,138,202,119,146,109,138
GENE-10877,NO,1,0,0,0,0,0,0
GENE-10878,NO,1,0,0,0,0,0,0
GENE-10879,NO,1,0,0,0,0,0,0
GENE-10880,NO,1,0,0,0,0,0,0
GENE-10881,NO,1,0,0,0,0,0,0
GENE-10882,NO,1,2,0,0,0,1,3
GENE-10883,NO,1,73,77,36,79,44,76
GENE-10884,NO,1,0,0,0,0,0,0
GENE-10885,NO,1,0,0,0,0,0,0
GENE-10886,NO,1,0,0,0,0,0,0
GENE-10887,NO,1,136,161,197,187,151,185
GENE-10888,NO,1,449,495,544,464,527,481
GENE-10889,NO,1,0,0,0,0,0,0
GENE-10890,NO,1,0,0,0,0,0,0
GENE-10891,NO,1,0,0,0,0,0,0
GENE-10892,NO,1,0,0,0,0,0,0
GENE-10893,NO,1,112,103,98,86,113,108
GENE-10894,NO,1,1,0,0,0,0,0
GENE-10895,NO,1,0,0,0,0,0,0
GENE-10896,YES,1,0,0,0,0,0,0
GENE-10897,YES,1,0,0,0,0,0,0
GENE-10898,NO,1,0,0,0,0,0,0
GENE-10899,NO,1,2,0,2,1,2,2
GENE-10900,NO,1,0,0,0,0,0,0
GENE-10901,NO,1,24,45,31,24,25,34
GENE-10902,NO,1,0,0,0,0,0,0
GENE-10903,NO,1,0,0,0,0,0,0
GENE-10904,NO,1,0,0,0,0,0,0
GENE-10905,NO,1,541,464,401,512,625,507
GENE-10906,NO,1,0,0,0,0,0,0
GENE-10907,NO,1,0,0,0,0,0,0
GENE-10908,NO,1,0,0,0,0,0,0
GENE-10909,YES,1,3,6,6,7,1,1
GENE-10910,NO,1,0,0,0,0,0,0
GENE-10911,NO,1,0,0,0,0,0,0
GENE-10912,NO,1,0,0,0,0,0,0
GENE-10913,NO,1,9,4,5,2,8,4
GENE-10914,NO,1,0,0,0,0,0,0
GENE-10915,NO,1,0,0,0,0,0,0
GENE-10916,NO,1,0,0,0,0,0,0
GENE-10917,NO,1,0,0,0,0,0,0
GENE-10918,NO,1,0,0,0,0,0,0
GENE-10919,NO,1,65,77,75,84,74,56
GENE-10920,NO,1,63,85,81,66,72,67
GENE-10921,NO,1,406,409,479,583,325,322
GENE-10922,NO,1,0,0,0,0,0,0
GENE-10923,NO,1,0,0,0,0,0,0
GENE-10924,NO,1,0,0,0,0,0,0
GENE-10925,NO,1,0,0,0,0,0,0
GENE-10926,NO,1,1,1,0,0,0,0
GENE-10927,NO,1,817,859,725,1089,1019,1084
GENE-10928,NO,1,0,0,0,0,0,0
GENE-10929,NO,1,0,0,0,0,0,0
GENE-10930,NO,1,3411,4591,3598,2512,4348,3102
GENE-10931,NO,1,0,0,0,0,0,0
GENE-10932,NO,1,0,0,0,0,0,0
GENE-10933,NO,1,5,4,0,7,5,9
GENE-10934,NO,1,372,364,408,337,351,377
GENE-10935,NO,1,0,0,0,0,0,0
GENE-10936,NO,1,0,0,0,0,0,0
GENE-10937,NO,1,0,0,0,0,0,0
GENE-10938,NO,1,32,36,21,25,26,15
GENE-10939,NO,1,0,0,0,0,0,0
GENE-10940,NO,1,1493,1744,1398,1856,1722,1620
GENE-10941,NO,1,0,0,0,0,0,0
GENE-10942,NO,1,0,0,0,0,0,0
GENE-10943,NO,1,0,0,0,0,0,0
GENE-10944,NO,1,51,45,62,68,68,52
GENE-10945,NO,1,0,0,0,0,0,0
GENE-10946,NO,1,0,0,0,0,0,0
GENE-10947,NO,1,5,0,2,1,0,2
GENE-10948,NO,1,0,0,0,0,0,0
GENE-10949,NO,1,0,0,0,0,0,0
GENE-10951,NO,1,0,0,0,0,0,0
GENE-10952,NO,1,0,0,0,0,0,0
GENE-10953,NO,1,0,0,0,0,0,0
GENE-10954,NO,1,1874,1883,2121,2052,1632,2084
GENE-10955,NO,1,0,0,0,0,0,0
GENE-10956,NO,1,0,0,0,0,0,0
GENE-10957,NO,1,27,25,13,12,8,16
GENE-10958,NO,1,317,333,380,349,385,312
GENE-10959,NO,1,312,382,329,401,256,507
GENE-10960,NO,1,0,2,2,0,0,1
GENE-10961,YES,1,0,0,0,0,0,0
GENE-10962,NO,1,0,0,0,0,0,0
GENE-10963,NO,1,1,7,7,6,8,8
GENE-10964,NO,1,224,320,330,150,256,239
GENE-10965,NO,1,0,0,0,0,0,0
GENE-10966,NO,1,14,8,22,16,16,26
GENE-10967,NO,1,0,0,0,0,0,0
GENE-10968,NO,1,21,24,13,22,20,21
GENE-10969,NO,1,3361,2974,4059,2170,3240,3043
GENE-10970,NO,1,0,0,0,0,0,0
GENE-10971,NO,1,0,0,0,0,0,0
GENE-10972,NO,1,0,0,0,0,0,0
GENE-10973,NO,1,0,0,3,2,2,0
GENE-10974,YES,1,0,0,0,0,0,0
GENE-10975,NO,1,0,0,0,0,0,0
GENE-10976,NO,1,0,0,0,0,0,0
GENE-10977,NO,1,1266,1273,1004,1052,1217,1116
GENE-10978,NO,1,0,0,0,0,0,0
GENE-10979,NO,1,0,0,0,0,0,0
GENE-10980,NO,1,0,0,0,0,0,0
GENE-10981,NO,1,0,0,0,0,0,0
GENE-10982,NO,1,0,0,0,0,0,0
GENE-10983,NO,1,0,0,0,0,0,0
GENE-10984,NO,1,3,2,1,4,1,4
GENE-10985,NO,1,623,659,735,577,935,583
GENE-10986,NO,1,0,0,0,0,0,0
GENE-10987,NO,1,232,232,203,257,211,284
GENE-10988,NO,1,0,0,0,0,0,0
GENE-10989,NO,1,0,0,0,0,0,0
GENE-10990,NO,1,0,0,0,0,0,0
GENE-10991,NO,1,15,9,7,3,11,15
GENE-10992,NO,1,39,58,58,61,42,47
GENE-10993,NO,1,0,0,0,0,0,0
GENE-10994,NO,1,0,0,0,0,0,0
GENE-10995,NO,1,0,0,0,0,0,0
GENE-10996,NO,1,0,0,0,0,0,0
GENE-10997,NO,1,104,116,105,90,83,108
GENE-10998,NO,1,189,265,298,267,272,211
GENE-10999,NO,1,0,0,0,0,0,0
GENE-11000,NO,1,0,0,0,0,0,0
GENE-11001,NO,1,0,0,0,0,0,0
GENE-11002,NO,1,0,0,0,0,0,0
GENE-11003,NO,1,7,5,3,8,4,2
GENE-11004,NO,1,2,2,1,3,3,0
GENE-11005,NO,1,74,54,92,71,79,59
GENE-11006,NO,1,0,0,0,0,0,0
GENE-11007,NO,1,0,0,0,0,0,0
GENE-11008,NO,1,0,0,0,0,0,0
GENE-11009,NO,1,1,0,0,2,0,2
GENE-11010,NO,1,0,0,0,0,0,0
GENE-11011,NO,1,0,0,0,0,0,0
GENE-11012,NO,1,0,0,0,0,0,0
GENE-11013,NO,1,0,0,0,0,0,0
GENE-11014,NO,1,0,0,0,0,0,0
GENE-11015,NO,1,2,5,4,2,4,5
GENE-11016,NO,1,0,0,0,0,0,0
GENE-11017,NO,1,85,75,96,88,57,62
GENE-11018,NO,1,0,0,0,0,0,0
GENE-11019,NO,1,0,0,0,0,0,0
GENE-11020,NO,1,0,0,0,0,0,0
